"LLgeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","LLgeneAbbrev","padjbound","pvaluebound","chrom","txStart","chromosomenumber"
"LL0000011977",41.4842605174514,0.902479259691258,0.262699350809286,3.43540727036832,0.000591663910764788,0.0206433620096871,"hcls1",0.0206433620096871,0.000591663910764788,"chr4",22300325,"4"
"LL0000020644",7309.45406209428,0.42814163954477,0.124636623371924,3.43511905218393,0.000592293561481745,0.0206433620096871,"nsa2",0.0206433620096871,0.000592293561481745,"chr21",3789838,"21"
"LL0000013618",664.124378542421,0.733190141854123,0.213498565085048,3.43416894423649,0.000594373617787165,0.0206783978889824,"lgals3b",0.0206783978889824,0.000594373617787165,"chr17",10824658,"17"
"LL0000022583",168.514527153831,-0.65772603909998,0.191610346385094,-3.43262277590218,0.000597773161644408,0.0207591297055537,"PRKAR2B",0.0207591297055537,0.000597773161644408,NA,NA,NA
"LL0000011072",214.775867119132,-0.677804329699967,0.197615378929727,-3.42991690915411,0.000603766107772697,0.0209136093011035,"gabrd",0.0209136093011035,0.000603766107772697,"chr8",53184972,"8"
"LL0000033932",86.685187969383,-0.76646407603739,0.223499046636419,-3.42938409614,0.000604952750442978,0.0209136093011035,"XLOC_014039",0.0209136093011035,0.000604952750442978,NA,NA,NA
"LL0000009406",68846.6279270989,0.604850531185935,0.17640324630627,3.42879478609933,0.000606267746984294,0.0209136093011035,"eef2b",0.0209136093011035,0.000606267746984294,"chr2",57149032,"2"
"LL0000020948",7.39366595556858,2.16562839567272,0.631625363632012,3.42865964599615,0.000606569675659637,0.0209136093011035,"or106-8",0.0209136093011035,0.000606569675659637,"chr10",36294976,"10"
"LL0000019001",99.5372715786029,0.979870116964385,0.285867529423007,3.42770694853714,0.000608702156649208,0.0209410283190115,"mia",0.0209410283190115,0.000608702156649208,"chr5",57653458,"5"
"LL0000011817",83.6175538526211,0.669577120606417,0.195363913388174,3.42733265828893,0.000609541860733221,0.0209410283190115,"gsto2",0.0209410283190115,0.000609541860733221,"chr13",25396951,"13"
"LL0000009554",111.440513317984,0.726476997180659,0.212030577443982,3.42628410457728,0.000611899989417559,0.0209845702253198,"elf1",0.0209845702253198,0.000611899989417559,NA,NA,NA
"LL0000019912",141.661203587966,0.783661172355987,0.2288003821942,3.42508681515592,0.000614602994962982,0.0210231902269611,"myoz1a",0.0210231902269611,0.000614602994962982,"chr13",22265069,"13"
"LL0000004500",143.693066522161,-0.614236599258929,0.179348688231442,-3.42481790815378,0.000615211606516924,0.0210231902269611,"CABZ01079663.1",0.0210231902269611,0.000615211606516924,NA,NA,NA
"LL0000022599",313.520176033325,-0.410424089574524,0.120024214086035,-3.41951074372647,0.000627338551638754,0.0213881556744945,"prkcz",0.0213881556744945,0.000627338551638754,"chr8",17548291,"8"
"LL0000009494",3033.54352892902,0.387248625077437,0.113265785267431,3.41893736191478,0.000628661964717128,0.0213881556744945,"eif2s3",0.0213881556744945,0.000628661964717128,"chr24",16983425,"24"
"LL0000023858",1416.26680288836,0.447623016039111,0.130933963140546,3.41869294492086,0.000629226888703357,0.0213881556744945,"romo1",0.0213881556744945,0.000629226888703357,"chr6",50401584,"6"
"LL0000009650",2656.46016781863,0.723808067491549,0.211883026773205,3.41607385223121,0.000635310145976008,0.021556846381715,"eno3",0.021556846381715,0.000635310145976008,"chr23",44611856,"23"
"LL0000005311",53.2852380446648,0.830352337389767,0.243150269870224,3.41497600571429,0.000637876303724804,0.0216058137453548,"CDCP1",0.0216058137453548,0.000637876303724804,NA,NA,NA
"LL0000027605",48.2725744551755,0.805584699085355,0.236060876324123,3.41261420202155,0.000643429610138959,0.0217464499097194,"si:dkey-33i11.9",0.0217464499097194,0.000643429610138959,"chr16",45172792,"16"
"LL0000005827",184.704377580724,-0.615221647199553,0.180297919646292,-3.41225039316312,0.000644289019623683,0.0217464499097194,"clptm1",0.0217464499097194,0.000644289019623683,"chr15",17074182,"15"
"LL0000039281",124.311537892845,0.754365744033477,0.221340426143475,3.40816974638193,0.000654001973463217,0.0220356286645514,"zgc:92360",0.0220356286645514,0.000654001973463217,"chr6",584704,"6"
"LL0000031552",18.862896329753,-1.42262628879716,0.41756538451642,-3.40695455502063,0.000656920638221698,0.0220952730048029,"ucn3l",0.0220952730048029,0.000656920638221698,"chr4",15980293,"4"
"LL0000013361",466.980537589181,0.704970877528248,0.20710536635905,3.40392376074925,0.000664252905435037,0.0223028999086644,"klf2a",0.0223028999086644,0.000664252905435037,"chr22",15898220,"22"
"LL0000040257",488.431960872626,-0.590769777810329,0.173615003137086,-3.4027576369299,0.000667094274052401,0.0223592800322198,"tom1l2b",0.0223592800322198,0.000667094274052401,NA,NA,NA
"LL0000003938",48.5443074368412,-6.04194544900145,1.77923316565314,-3.39581431238862,0.000684247620115857,0.0228943303711461,"c9",0.0228943303711461,0.000684247620115857,"chr5",32345181,"5"
"LL0000024510",249.880169718983,0.6079424328396,0.179205483999832,3.39243208003707,0.000692751042838249,0.0231386064464671,"serpine2",0.0231386064464671,0.000692751042838249,"chr15",43241914,"15"
"LL0000040228",94.6940777995465,-0.773665383518058,0.228168739355859,-3.39075977586669,0.000696991648480266,0.0232074908506805,"si:dkey-30j16.3",0.0232074908506805,0.000696991648480266,"chr11",19624487,"11"
"LL0000012813",453.554569614011,-0.398806916361316,0.117618993149591,-3.39066766074169,0.000697225932309026,0.0232074908506805,"ip6k1",0.0232074908506805,0.000697225932309026,"chr22",39054153,"22"
"LL0000022717",189.679643681539,-0.486630952169408,0.143556769535306,-3.38981542803334,0.000699396957993797,0.0232395476249442,"prune2",0.0232395476249442,0.000699396957993797,"chr5",55371243,"5"
"LL0000005658",12.3140695289999,1.94769447959268,0.574709210313978,3.38900864061079,0.000701458001022456,0.0232678456580535,"chrnd",0.0232678456580535,0.000701458001022456,"chr24",25683023,"24"
"LL0000025509",28.1393709004194,1.28442869838688,0.37912116580102,3.38791081651454,0.000704271601334632,0.0233209661584802,"si:ch211-207n23.2",0.0233209661584802,0.000704271601334632,"chr15",29595715,"15"
"LL0000020515",464.234161727584,-0.418893245340554,0.123675919529516,-3.38702349603783,0.000706553364231748,0.0233387542124882,"npdc1b",0.0233387542124882,0.000706553364231748,"chr5",28872194,"5"
"LL0000019909",232.589942305604,0.779984092080556,0.230303987803527,3.38675895072196,0.000707234976136007,0.0233387542124882,"myom2a",0.0233387542124882,0.000707234976136007,"chr11",11201130,"11"
"LL0000030888",70.381203147693,0.83202701109586,0.245779887057351,3.38525263827513,0.000711127710653233,0.023427030865167,"tppp3",0.023427030865167,0.000711127710653233,"chr7",35229737,"7"
"LL0000026422",202.98857045709,-0.884742799688547,0.261421548173927,-3.38435299564486,0.000713462126184871,0.0234637570011465,"si:ch73-290k24.5",0.0234637570011465,0.000713462126184871,"chr23",45584152,"23"
"LL0000009803",20.8301971296296,-1.50069207771072,0.443597615743401,-3.38300302898561,0.00071697841517588,0.02351448556722,"esm1",0.02351448556722,0.00071697841517588,"chr21",9987312,"21"
"LL0000030689",2401.21326932624,0.572639024026901,0.169278457253918,3.38282279574383,0.000717449089243627,0.02351448556722,"tmsb1",0.02351448556722,0.000717449089243627,"chr14",12066697,"14"
"LL0000039069",33.4885428373042,0.93001781625343,0.274974045539499,3.38220217995024,0.000719072007059837,0.0235275958228303,"zgc:174938",0.0235275958228303,0.000719072007059837,"chr16",46568350,"16"
"LL0000023983",24936.6322151097,0.445171653335631,0.13169903791581,3.38021947905355,0.000724279675830624,0.0236039610459259,"rps27.1",0.0236039610459259,0.000724279675830624,"chr19",8743259,"19"
"LL0000012085",171.285422563615,0.810933124057302,0.239912164970303,3.380125072681,0.000724528510873783,0.0236039610459259,"hhatla",0.0236039610459259,0.000724528510873783,"chr2",21337812,"2"
"LL0000005712",115.687825313885,0.972743093806809,0.287801184388536,3.37991344918717,0.000725086593801247,0.0236039610459259,"cish",0.0236039610459259,0.000725086593801247,"chr6",41503759,"6"
"LL0000023943",20215.8160136328,0.453150242357365,0.134171479558275,3.37739617875011,0.000731755712051799,0.0237808245678456,"rplp2l",0.0237808245678456,0.000731755712051799,"chr7",12959845,"7"
"LL0000023908",19558.5764902325,0.472457288125732,0.139974279133103,3.37531502967391,0.00073731237312654,0.0239209995726501,"rpl22",0.0239209995726501,0.00073731237312654,"chr11",29652670,"11"
"LL0000019831",312.121897108276,0.526379070103414,0.156131508120674,3.37138273010579,0.000747918731497469,0.0242242566923903,"myh9a",0.0242242566923903,0.000747918731497469,"chr6",7735805,"6"
"LL0000039220",186.686447416226,-0.899051187845632,0.266713015566327,-3.37085607140929,0.000749349967579706,0.024229821892884,"zgc:73226",0.024229821892884,0.000749349967579706,"chr5",6350311,"5"
"LL0000040052",167.887708444314,-0.934354349506372,0.277521302558011,-3.36678424644919,0.000760501620558226,0.0245491454327512,"lrp5",0.0245491454327512,0.000760501620558226,"chr25",10645643,"25"
"LL0000008839",91.5258909517126,0.635300401099653,0.188801732235519,3.36490769219825,0.0007656927077174,0.0246753132391542,"dera",0.0246753132391542,0.0007656927077174,"chr4",12755135,"4"
"LL0000024416",313.980239770664,-0.552280274472698,0.164208215845436,-3.36329258331715,0.000770186884688145,0.0247786379172495,"selenow2a",0.0247786379172495,0.000770186884688145,NA,NA,NA
"LL0000024815",336.226370783454,0.607193339176731,0.180639390027393,3.36135623069063,0.000775607226841581,0.0248725175135083,"si:ch1073-291c23.2",0.0248725175135083,0.000775607226841581,"chr13",337807,"13"
"LL0000032066",87.831780719735,0.668032151170827,0.198748378481434,3.36119547880101,0.000776058800440632,0.0248725175135083,"wif1",0.0248725175135083,0.000776058800440632,"chr4",12931778,"4"
"LL0000030778",70.3127997231643,0.714139244011427,0.212486636539773,3.36086662032393,0.000776983368450464,0.0248725175135083,"tnnt2d",0.0248725175135083,0.000776983368450464,"chr25",20215982,"25"
"LL0000004890",1536.6047508896,0.479423371073217,0.142810967913616,3.35704867824446,0.000787792415589786,0.0251766416669965,"capns1a",0.0251766416669965,0.000787792415589786,"chr5",36654818,"5"
"LL0000019369",109.054523310613,0.723490146019444,0.215567201050356,3.3562162633936,0.000790167538308225,0.0252106687719933,"mlip",0.0252106687719933,0.000790167538308225,"chr13",2152660,"13"
"LL0000019075",84.117743195383,0.710418709438767,0.211799162817621,3.35420924232125,0.000795921513241123,0.0253522085980893,"mir124-6",0.0253522085980893,0.000795921513241123,"chr8",23122761,"8"
"LL0000005980",276.032976590276,0.597298012780899,0.178116242643029,3.35341686933049,0.000798203873565812,0.0253828831793928,"col11a2",0.0253828831793928,0.000798203873565812,"chr19",7179741,"19"
"LL0000013452",135.035535086821,0.506512625134532,0.151158833891136,3.35086353933717,0.000805599901713807,0.0255541602342091,"kremen1",0.0255541602342091,0.000805599901713807,"chr5",16151820,"5"
"LL0000000480",10.4422517582869,-2.74578700512377,0.81948101927,-3.3506413700341,0.000806246440156189,0.0255541602342091,"agt",0.0255541602342091,0.000806246440156189,"chr13",23988452,"13"
"LL0000025399",58.9138723798354,0.71746542104224,0.214332270735111,3.34744468754751,0.000815602621404165,0.0258081888703861,"si:ch211-195o20.7",0.0258081888703861,0.000815602621404165,"chr17",24891755,"17"
"LL0000010596",38.6525700229267,1.03664778354836,0.30975830792023,3.34663431792545,0.000817990398092838,0.0258412434629033,"foxi3a",0.0258412434629033,0.000817990398092838,"chr21",30351255,"21"
"LL0000023905",49980.8246734204,0.403532999667466,0.120656497769554,3.34447797778937,0.000824375741905885,0.0260002703254546,"rpl18a",0.0260002703254546,0.000824375741905885,"chr4",391359,"4"
"LL0000023653",102.044182542361,0.627478034816546,0.187874048601784,3.33988669263494,0.000838125778054951,0.0263906740490985,"rhoca",0.0263906740490985,0.000838125778054951,"chr6",48382696,"6"
"LL0000004160",15.8707480571354,1.37643119182024,0.412247330544892,3.33884804057051,0.000841265709474186,0.0264462597787155,"CABZ01048956.1",0.0264462597787155,0.000841265709474186,NA,NA,NA
"LL0000024294",1688.84356093637,-0.591448492980557,0.177188497130211,-3.33796212824085,0.000843952514380008,0.0264874427800277,"scn1bb",0.0264874427800277,0.000843952514380008,"chr19",205850,"19"
"LL0000011217",42.1598763344718,0.970386724588878,0.290762994546913,3.33738041906262,0.000845721054922033,0.026499718852842,"gcm2",0.026499718852842,0.000845721054922033,"chr24",8827593,"24"
"LL0000039283",79.3087430097039,0.760661789812134,0.228087034353014,3.33496286612612,0.000853107906633768,0.0266877122206944,"zgc:92429",0.0266877122206944,0.000853107906633768,"chr7",23727689,"7"
"LL0000027318",525.801733997811,-1.1300477782772,0.338973234615032,-3.3337374839066,0.000856874879877264,0.0267620386590238,"si:dkey-240n22.6",0.0267620386590238,0.000856874879877264,NA,NA,NA
"LL0000031398",95.0068048338742,0.719713825921591,0.215927257297401,3.33313095775729,0.000858745116188629,0.0267769810216419,"txlnba",0.0267769810216419,0.000858745116188629,"chr20",36845788,"20"
"LL0000021195",10577.8524364954,0.480074912176268,0.144098719552819,3.33156959108369,0.000863577052536826,0.0268016815872616,"pabpc1a",0.0268016815872616,0.000863577052536826,"chr16",54829262,"16"
"LL0000030721",26.3996042405197,1.04540913985361,0.313796601873589,3.33148649033091,0.000863834928355682,0.0268016815872616,"tnfaip8l2b",0.0268016815872616,0.000863834928355682,"chr16",29698564,"16"
"LL0000022193",16.6465125404089,1.46187887572703,0.438807867352934,3.33147827213233,0.000863860434708024,0.0268016815872616,"pmch",0.0268016815872616,0.000863860434708024,"chr4",17336527,"4"
"LL0000036516",22.7352574180926,1.1475681448731,0.344526633683346,3.33085466457096,0.000865797928064802,0.0268016815872616,"XLOC_033137",0.0268016815872616,0.000865797928064802,NA,NA,NA
"LL0000017233",10.7930515800088,-2.07793022208782,0.623885386355868,-3.33062813704463,0.000866502726091623,0.0268016815872616,"LOC110438196",0.0268016815872616,0.000866502726091623,"chr20",45017570,"20"
"LL0000023670",17.9778426546103,1.49621335038537,0.449378262752819,3.32951874712365,0.000869962074058355,0.0268561923348468,"rhov",0.0268561923348468,0.000869962074058355,"chr20",28364740,"20"
"LL0000004888",56.4954743153911,0.727637308356402,0.218564278270848,3.3291684904461,0.00087105691652084,0.0268561923348468,"capn8",0.0268561923348468,0.00087105691652084,"chr22",26400518,"22"
"LL0000013281",2087.22466823817,-0.41242248466139,0.123921492214798,-3.32809488725752,0.000874420780838419,0.0268861532825014,"kidins220b",0.0268861532825014,0.000874420780838419,"chr20",29743864,"20"
"LL0000006016",271.865192519781,0.761864827715346,0.228928029119831,3.32796656942586,0.000874823637135293,0.0268861532825014,"col5a2a",0.0268861532825014,0.000874823637135293,"chr9",42652072,"9"
"LL0000030232",129.247693192856,0.650587510811169,0.195609067405538,3.32595783743689,0.000881152563045626,0.0270374707502947,"tgfbr2b",0.0270374707502947,0.000881152563045626,"chr16",39505162,"16"
"LL0000038285",1514.52459306998,0.390825918342132,0.117559525235426,3.32449384734636,0.000885791879408336,0.0271365445349315,"ywhaz",0.0271365445349315,0.000885791879408336,"chr19",12164409,"19"
"LL0000018271",502.885567713934,-0.487151168035543,0.146564856014581,-3.32379249215842,0.00088802245439336,0.0271616279810395,"lonrf1",0.0271616279810395,0.00088802245439336,"chr14",34068057,"14"
"LL0000004776",13.0279730675561,1.48156494250425,0.44600664057231,3.32184503038593,0.000894243451015211,0.0272818124611164,"cacng6a",0.0272818124611164,0.000894243451015211,"chr19",9751016,"19"
"LL0000027145",232.112115425779,-0.507008894758982,0.152636505323185,-3.32167520270114,0.000894787861269528,0.0272818124611164,"si:dkey-21e5.1",0.0272818124611164,0.000894787861269528,"chr5",65409072,"5"
"LL0000010166",85.2095185292411,0.628010431610386,0.189133562894299,3.32046000720328,0.000898692340803845,0.0273445052473126,"fbln2",0.0273445052473126,0.000898692340803845,"chr11",27274338,"11"
"LL0000026865",283.617234493971,-0.737477571833072,0.222121674598164,-3.32015132322062,0.000899686668826284,0.0273445052473126,"si:dkey-172j4.3",0.0273445052473126,0.000899686668826284,"chr7",23564565,"7"
"LL0000039631",175.892772578876,-0.517469180090055,0.155915000467028,-3.31891850392859,0.00090366798393267,0.0274221898152691,"znf608",0.0274221898152691,0.00090366798393267,"chr8",211170,"8"
"LL0000021082",168.818823459606,-0.544748789079712,0.164195885312266,-3.31767625019175,0.000907696278444652,0.0274797992348204,"osbp",0.0274797992348204,0.000907696278444652,"chr1",52662202,"1"
"LL0000024445",464.71627661947,-0.399004992959567,0.120311509155075,-3.31643244907911,0.000911746258255557,0.0274797992348204,"sema6a",0.0274797992348204,0.000911746258255557,"chrUn_KN149932v1",27714,"chrUn_KN149932v1"
"LL0000005745",185.050331032327,0.889210267565769,0.26813170849026,3.3163189559808,0.000912116639201171,0.0274797992348204,"clcn2c",0.0274797992348204,0.000912116639201171,"chr15",46736853,"15"
"LL0000023357",81.409125780543,-0.861335036383768,0.259737670447664,-3.31617294826444,0.000912593335596197,0.0274797992348204,"rcor3",0.0274797992348204,0.000912593335596197,"chr22",38275986,"22"
"LL0000013765",169.463634761504,-0.607787510093255,0.183281741304249,-3.31613779838727,0.000912708129895018,0.0274797992348204,"LO017700.1",0.0274797992348204,0.000912708129895018,NA,NA,NA
"LL0000021308",112.559938827449,0.574692212926314,0.173364149300438,3.31494265247643,0.000916619271519251,0.0275544346324357,"parvb",0.0275544346324357,0.000916619271519251,"chr25",5033762,"25"
"LL0000005706",282.821374564926,-0.477279809831962,0.144005733737406,-3.31431115584801,0.000918692123980194,0.0275736626727846,"cipcb",0.0275736626727846,0.000918692123980194,"chr20",54333759,"20"
"LL0000004957",183.34758220466,0.512663322246295,0.154806315616317,3.31164345721473,0.000927496718882981,0.0277945628887689,"cavin1b",0.0277945628887689,0.000927496718882981,"chr24",7637260,"24"
"LL0000029628",718.945305605092,-0.43006338359863,0.129983297214089,-3.30860497322433,0.000937620278068088,0.0280369093791862,"stxbp1b",0.0280369093791862,0.000937620278068088,"chr5",28973263,"5"
"LL0000009394",206751.923576634,0.495595987537205,0.14980188201872,3.30834286497998,0.000938498343998956,0.0280369093791862,"eef1a1l1",0.0280369093791862,0.000938498343998956,"chr19",43119013,"19"
"LL0000010432",15.0972179943764,1.470914623055,0.444671529627738,3.30786777441407,0.000940091845487032,0.028040972116783,"fndc1",0.028040972116783,0.000940091845487032,"chr20",31002527,"20"
"LL0000018524",295.160418891844,-0.422730356924564,0.127876269621497,-3.30577642103425,0.000947136301670047,0.0282073611576316,"mafaa",0.0282073611576316,0.000947136301670047,"chr6",32699362,"6"
"LL0000023964",21300.7668204316,0.512514443612429,0.155067709558753,3.30510101084743,0.000949421759743597,0.028231723702793,"rps12",0.028231723702793,0.000949421759743597,"chr23",31431955,"23"
"LL0000030011",293.191568852022,-0.42870819640093,0.129758458474597,-3.30389403080692,0.000953518673719217,0.0282676450498092,"tbc1d30",0.0282676450498092,0.000953518673719217,"chr4",4482972,"4"
"LL0000023803",24.2464935785032,1.16812717419131,0.353562289852132,3.30387942300027,0.000953568357883788,0.0282676450498092,"rnf207b",0.0282676450498092,0.000953568357883788,"chr23",21499584,"23"
"LL0000004579",194.942030654511,-0.815555957967671,0.246897649360417,-3.30321475348328,0.000955831574534019,0.0282911440960923,"CABZ01085658.1",0.0282911440960923,0.000955831574534019,NA,NA,NA
"LL0000033232",38.013854882866,-1.15911251725545,0.35099181786314,-3.30239184580485,0.000958640489080617,0.0283306979561014,"XLOC_008708",0.0283306979561014,0.000958640489080617,NA,NA,NA
"LL0000024596",254.225374219323,-0.651308489431301,0.19727565813342,-3.30151472104487,0.000961642884555782,0.0283758396563937,"sgk494b",0.0283758396563937,0.000961642884555782,"chr21",39644978,"21"
"LL0000003920",9.13430500377329,-2.39018403955989,0.724107903946951,-3.30086721403196,0.000963864884225232,0.0283978507007798,"c3a.6",0.0283978507007798,0.000963864884225232,"chr1",56036643,"1"
"LL0000011855",6639.67968638391,0.442221869675198,0.134037181060484,3.29924776227311,0.000969443066499741,0.028518524703958,"gtpbp4",0.028518524703958,0.000969443066499741,"chr2",42361372,"2"
"LL0000004472",142.136150145608,0.759950136641877,0.23043682920848,3.29786752947524,0.000974220844658491,0.0286153203517324,"CABZ01078594.1",0.0286153203517324,0.000974220844658491,NA,NA,NA
"LL0000019816",35.8252172679035,0.913318875159002,0.277087880039448,3.29613433481456,0.000980251308431484,0.0287485593337093,"myd88",0.0287485593337093,0.000980251308431484,"chr24",20188913,"24"
"LL0000011735",122.358584461346,-0.809058143296501,0.245555965436811,-3.29480141872056,0.000984912539014264,0.0288412973182579,"GRIN2B",0.0288412973182579,0.000984912539014264,NA,NA,NA
"LL0000021198",834.517439899053,0.568545966155164,0.172642120428258,3.29320541675938,0.00099052078180033,0.0289558915066898,"pabpc4",0.0289558915066898,0.00099052078180033,"chr17",25305583,"17"
"LL0000019723",60.0969010272239,-0.864484386118157,0.262535196248976,-3.29283234579459,0.000991835984349945,0.0289558915066898,"mtmr9",0.0289558915066898,0.000991835984349945,"chr20",18944954,"20"
"LL0000004766",38.9952332553014,0.970829241334286,0.295011009916414,3.29082376149064,0.000998944758095364,0.0291192396984799,"cacng1a",0.0291192396984799,0.000998944758095364,"chr6",21458136,"6"
"LL0000021119",324.415358279524,0.709772298250835,0.215745663504911,3.28985661505396,0.00100238447671369,0.0291753024924276,"otomp",0.0291753024924276,0.00100238447671369,"chr2",41504751,"2"
"LL0000023969",27863.6468432144,0.430414742137893,0.130891511556877,3.28833197064015,0.00100782924638894,0.0292894665729257,"rps16",0.0292894665729257,0.00100782924638894,"chr4",21649009,"4"
"LL0000006029",360.520847851374,0.499701181069788,0.15206423228479,3.28611911928069,0.00101578043896613,0.0294322743938529,"col9a1a",0.0294322743938529,0.00101578043896613,"chr11",11275489,"11"
"LL0000031178",284.222853352577,-0.405141804378092,0.12330359939093,-3.28572569153965,0.00101720016384127,0.0294322743938529,"trpc1",0.0294322743938529,0.00101720016384127,"chr24",5840732,"24"
"LL0000006935",18.8889277518117,1.6811995621432,0.51167336821595,3.28568900899617,0.00101733263017372,0.0294322743938529,"CR788316.4",0.0294322743938529,0.00101733263017372,NA,NA,NA
"LL0000012086",69.7952172216658,0.851152904798975,0.259264600532617,3.28295071155267,0.00102726624922498,0.0296750380913504,"hhatlb",0.0296750380913504,0.00102726624922498,"chr24",20559013,"24"
"LL0000011098",125.635092055703,-0.630303402569051,0.192031813981954,-3.28228635401155,0.00102968980812898,0.0297004531013395,"gal3st4",0.0297004531013395,0.00102968980812898,"chr7",26397336,"7"
"LL0000038380",165.505246135419,-0.55163428622715,0.168214537233487,-3.2793496644197,0.00104046629897315,0.029928322617377,"zdhhc17",0.029928322617377,0.00104046629897315,"chr4",2482045,"4"
"LL0000025112",178.695018522032,-0.561631986408529,0.171266545857255,-3.27928600181282,0.00104070106715657,0.029928322617377,"si:ch211-146m13.3",0.029928322617377,0.00104070106715657,"chr7",56777647,"7"
"LL0000023416",384.226981313602,-0.525696708035126,0.160332321460785,-3.27879433944144,0.00104251581906565,0.0299357639447821,"rev3l",0.0299357639447821,0.00104251581906565,"chr20",3346237,"20"
"LL0000023973",30251.7972884858,0.467347562821131,0.142609790535834,3.27710714015598,0.00104876565043568,0.0300265665156657,"rps19",0.0300265665156657,0.00104876565043568,"chr16",24190032,"16"
"LL0000026560",60.8420545852623,0.790843655293846,0.241387857246336,3.27623627930377,0.00105200509672256,0.0300265665156657,"si:ch73-52f15.5",0.0300265665156657,0.00105200509672256,"chr10",26667423,"10"
"LL0000011084",2002.4700154908,-0.505079426456448,0.154173209401812,-3.27605184075847,0.00105269236196747,0.0300265665156657,"gad1b",0.0300265665156657,0.00105269236196747,"chr6",3827693,"6"
"LL0000000849",104.148454436059,-0.923968316978281,0.282048734510197,-3.2759172579974,0.00105319411392225,0.0300265665156657,"AL954741.2",0.0300265665156657,0.00105319411392225,NA,NA,NA
"LL0000018932",356.872649766122,-0.562613806939263,0.171746415233433,-3.27584017503116,0.00105348159457739,0.0300265665156657,"mfn2",0.0300265665156657,0.00105348159457739,"chr8",47897733,"8"
"LL0000004180",31.3223771706387,1.00979035690156,0.308353178281824,3.27478498041829,0.00105742424563312,0.0300943566002006,"CABZ01052573.1",0.0300943566002006,0.00105742424563312,NA,NA,NA
"LL0000022634",7.38577942524467,-3.13351418779832,0.957036735098108,-3.2741838143518,0.00105967655476933,0.0301139102469824,"proca",0.0301139102469824,0.00105967655476933,"chr2",5457331,"2"
"LL0000025917",302.513677071733,0.626292104991836,0.191441175896249,3.27145976856753,0.00106993810461578,0.0303219319857766,"si:ch211-266g18.10",0.0303219319857766,0.00106993810461578,"chr17",15448679,"17"
"LL0000013192",95.7122276325465,-0.614020621105896,0.187693296715591,-3.27140410366554,0.00107014875088842,0.0303219319857766,"kcnn3",0.0303219319857766,0.00107014875088842,"chr16",23598901,"16"
"LL0000026991",59.3380029229493,0.72531279352557,0.221860929264128,3.26922273304858,0.00107843373161009,0.0304748319888767,"si:dkey-197i20.6",0.0304748319888767,0.00107843373161009,"chr11",7350925,"11"
"LL0000027345",140.71083699532,0.819520517065619,0.250728382167711,3.26855902782257,0.00108096627260672,0.0304748319888767,"si:dkey-247k7.2",0.0304748319888767,0.00108096627260672,"chr16",23339389,"16"
"LL0000003948",221.276589575199,-0.575274344606298,0.176006260092652,-3.26848797482241,0.00108123771965018,0.0304748319888767,"ca4a",0.0304748319888767,0.00108123771965018,"chr5",2241315,"5"
"LL0000001097",348.892551946934,0.440771863053368,0.134861920583942,3.26831963496337,0.00108188108781136,0.0304748319888767,"anxa11a",0.0304748319888767,0.00108188108781136,"chr13",16279889,"13"
"LL0000022039",155.072829370509,0.687808422409894,0.210509673398914,3.26734829475748,0.00108560031681735,0.0305348896129373,"pkp1b",0.0305348896129373,0.00108560031681735,"chr6",54711190,"6"
"LL0000023244",18.5270887104084,1.37265565611125,0.420660042571159,3.26309969380809,0.00110200746438042,0.0309226526478611,"rassf6",0.0309226526478611,0.00110200746438042,"chr10",13209578,"10"
"LL0000029418",123.877245961791,-0.592953572705587,0.181723317203145,-3.2629471100989,0.00110260095204703,0.0309226526478611,"ssbp2",0.0309226526478611,0.00110260095204703,"chr10",42929262,"10"
"LL0000023898",24994.2957140413,0.418104738151649,0.128158746534758,3.26239721795542,0.00110474225842578,0.0309376074379237,"rpl12",0.0309376074379237,0.00110474225842578,"chr5",32882704,"5"
"LL0000030892",30.0175231679582,1.21402099438834,0.372256797748385,3.2612460047242,0.00110923759578169,0.0310183460832035,"tprg1",0.0310183460832035,0.00110923759578169,"chr6",28752972,"6"
"LL0000031816",239.257140280301,0.469614565974189,0.144053712679656,3.2599962697144,0.00111413679119157,0.0310649287861312,"vbp1",0.0310649287861312,0.00111413679119157,"chr7",23887727,"7"
"LL0000018679",140.476991313732,-0.567683583957018,0.17417475742025,-3.25927586962161,0.00111696997739211,0.0310649287861312,"mark1",0.0310649287861312,0.00111696997739211,"chr22",38337214,"22"
"LL0000011221",27.2087225681283,1.10022355461791,0.337571076525423,3.25923525777851,0.00111712989364171,0.0310649287861312,"gcnt4a",0.0310649287861312,0.00111712989364171,"chr5",51026585,"5"
"LL0000030609",131.337601211696,-0.716514028570225,0.219845128646053,-3.25917628006123,0.00111736216643291,0.0310649287861312,"tmem35",0.0310649287861312,0.00111736216643291,"chr14",41279519,"14"
"LL0000012208",168.091535940412,-0.504566612906023,0.15503369435626,-3.25456098431451,0.00113567774085309,0.0315285772817786,"hnrnpa3",0.0315285772817786,0.00113567774085309,"chr9",1692318,"9"
"LL0000022374",631.343925477225,0.463273655445383,0.142407357913699,3.25315813896452,0.00114129962157546,0.0316389962816863,"ppib",0.0316389962816863,0.00114129962157546,"chr25",5983447,"25"
"LL0000026026",464.842581249843,0.452265096207359,0.139065391671117,3.25217576258618,0.00114525178210345,0.0316490200833622,"si:ch211-286o17.1",0.0316490200833622,0.00114525178210345,"chr6",47424514,"6"
